FirstName1stAuthor,Gender,Gender2,Gender3,Gender4,Gender5,Gender6,Country,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,FirstName3rdAuthor,FirstName4thAuthor,FirstName5thAuthor,FirstName6thAuthor
Ajay,1,1,2,0,0,0,"AnnArbor,Michigan",2012,3,"Kritaanjali:ARoboticHarmoniumforPerformance,PedogogyandResearch",NIME,Jim,Dale,,,
Yuya,4,1,1,1,0,4,"AnnArbor,Michigan",2012,6,PocoPoco:AKineticMusicalInterfaceWithElectro-MagneticLevitationUnits,NIME,Takaharu,Tatsuhiko,Toshiki,Tetsuaki,Kumiko
Bongjun,0,1,0,0,0,0,"AnnArbor,Michigan",2012,2,InteractiveMobileMusicPerformancewithDigitalCompass,NIME,Woon,,,,
Mari,4,1,1,1,1,1,"AnnArbor,Michigan",2012,6,ExtractingHumanExpressionForInteractiveCompositionwiththeAugmentedViolin,NIME,Nicolas,Fred’Åe’Åric,Norbert,Bruno,Emmanuel
Adinda,4,0,0,0,0,0,"AnnArbor,Michigan",2012,1,ThebodyasmediatorofmusicintheEmotionLight,NIME,,,,,
Chi-Hsia,0,1,0,0,0,0,"AnnArbor,Michigan",2012,2,ADesignApproachtoEngagewithAudiencewithWearableMusicalInstruments:SoundGloves,NIME,Koray,,,,
Jeong-seob,0,1,0,0,0,0,"AnnArbor,Michigan",2012,2,Real-timeModificationofMusicwithDancer'sRespirationPattern,NIME,Woon,,,,
Myunghee,4,4,1,0,0,0,"AnnArbor,Michigan",2012,3,EmpatheticInteractiveMusicVideoExperience,NIME,Youngsun,Gerard,,,
Sang,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,"Real-TimeMusicNotation,CollaborativeImprovisation,andLaptopEnsembles",NIME,Jason,Andrew,,,
Sang,1,1,1,1,1,0,"AnnArbor,Michigan",2012,5,Tok!:ACollaborativeAcousticInstrumentusingMobilePhones,NIME,Ajay,Gregoire,Weibin,Jason,
Hans,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,"Theelectrumpet,additionsandrevisions",NIME,,,,,
Hans,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,"NIMEEducationattheHKU,Emphasizingperformance",NIME,Jorrit,,,,
Paul,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,MultiplePianolasinAntheil'sBalletm{\'e}canique,NIME,,,,,
Cory,2,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TedStick:ATangibleElectrophonicDrumstick,NIME,,,,,
Benjamin,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,"OMaxistDialectics:Capturing,VisualizingandExpandingImprovisations",NIME,Georges,Gerard,,,
Jia-Liang,0,0,4,0,0,0,"AnnArbor,Michigan",2012,4,WirelessInteractiveSensorPlatformforReal-TimeAudio-VisualExperience,NIME,Da-Lei,Yi,Jiu-Qiang,,
Matti,1,1,1,1,1,0,"AnnArbor,Michigan",2012,5,StudyingAestheticsinaMusicalInterfaceDesignProcessThrough`AestheticExperiencePrism',NIME,Ilkka,Johan,Markku,Julius,
Vangelis,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,EnActor:ABlueprintforaWholeBodyInteractionDesignSoftwarePlatform,NIME,,,,,
Alexander,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,TheHumanSkinasanInterfaceforMusicalExpression,NIME,Jochen,,,,
Nathan,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,MusicianAssistanceandScoreDistribution(MASD),NIME,David,,,,
Nicolas,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,PerfectTake:Experiencedesignandnewinterfacesformusicalexpression,NIME,A’Ålvaro,Andre’Å,Lui’Ås,,
Stelios,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,Networkspacesascollaborativeinstruments:{WLAN}trilaterationformusicalecholocationinsoundart,NIME,,,,,
Martin,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,DesigningMappingsforMusicalInterfacesUsingPresetInterpolation,NIME,,,,,
Brian,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,Patchwork:Multi-UserNetworkControlofaMassiveModularSynthesizer,NIME,Gershon,Nicholas,Joseph,,
Ryan,2,1,1,0,0,0,"AnnArbor,Michigan",2012,3,SenSynth:aMobileApplicationforDynamicSensortoSoundMapping,NIME,Daniel,Sean,,,
Patrick,1,1,1,4,0,0,"AnnArbor,Michigan",2012,4,RecontextualizingtheMulti-touchSurface,NIME,Victor,Gordon,Xiaoyu,,
Andrew,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TouchKeys:CapacitiveMulti-TouchSensingonaPhysicalKeyboard,NIME,,,,,
Andrew,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TechniquesandCircuitsforElectromagneticInstrumentActuation,NIME,,,,,
Jonh,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,Gest-O:Performergesturesusedtoexpandthesoundsofthesaxophone,NIME,Daniel,Miguel,,,
Duncan,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,AnElectronicBagpipeChanterforAutomaticRecognitionofHighlandPipingOrnamentation,NIME,Andrew,,,,
Raymond,1,4,0,0,0,0,"AnnArbor,Michigan",2012,2,AComponent-BasedApproachforModelingPlucked-GuitarExcitationSignals,NIME,Youngmoo,,,,
Thomas,1,1,4,0,0,0,"AnnArbor,Michigan",2012,3,MusicalInteractionwithHandPostureandOrientation:AToolboxofGesturalControlMechanisms,NIME,Sebastian,Imogen,,,
Jim,1,1,2,0,0,0,"AnnArbor,Michigan",2012,3,BetterDrummingThroughCalibration:TechniquesforPre-PerformanceRoboticPercussionOptimization,NIME,Ajay,Dale,,,
Chris,2,1,0,0,0,0,"AnnArbor,Michigan",2012,2,LivenessandFlowinNotationUse,NIME,Alan,,,,
James,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,StrategiesforEngagementinComputer-MediatedMusicalPerformance,NIME,,,,,
Doug,1,1,4,0,0,0,"AnnArbor,Michigan",2012,3,MappingtomusicalactionsintheFILTERsystem,NIME,Jonas,Pauline,,,
Kristian,1,1,1,1,1,0,"AnnArbor,Michigan",2012,5,ComparingMotionDatafromaniPodTouchtoaHigh-EndOpticalInfraredMarker-BasedMotionCaptureSystem,NIME,Arve,Stí«le,Alexander,Jim,
Liam,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,IntroducingCrossMapper:AnotherToolforMappingMusicalControlParameters,NIME,Dermot,Frank,,,
Benjamin,1,4,1,0,0,0,"AnnArbor,Michigan",2012,3,The`InteractiveMusicAwarenessProgram'(IMAP)forCochlearImplantUsers,NIME,Rachel,David,,,
Gascia,0,1,1,1,0,0,"AnnArbor,Michigan",2012,4,MusicforSleeping\&WakingMinds,NIME,Benjamin,Eric,Luke,,
Dan,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,MusicalInteractionDesignwiththeCUI32{S}tem:WirelessOptionsandtheGROVEsystemforprototypingnewinterfaces,NIME,,,,,
Bryan,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,TowardsSpeedingAudioEQInterfaceBuildingwithTransferLearning,NIME,David,Darren,,,
Yongki,1,2,0,0,0,0,"AnnArbor,Michigan",2012,3,Voicon:AnInteractiveGesturalMicrophoneForVocalPerformance,NIME,Hoon,Kyogu,,,
Dale,2,1,0,0,0,0,"AnnArbor,Michigan",2012,2,ThePlanetariumasaMusicalInstrument,NIME,Phillip,,,,
Pedro,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,MuDI-MultimediaDigitalInstrumentforComposingandPerformingDigitalMusicforFilmsinReal-time,NIME,,,,,
Martin,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,ElectricSlideOrganistrum,NIME,,,,,
Roberto,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,Augmentinghuman-humaninteractioninmobilegroupimprovisation,NIME,Koray,Callum,James,,
Loí¿c,1,1,1,1,4,1,"AnnArbor,Michigan",2012,6,Leftandright-handguitarplayingtechniquesdetection,NIME,Otso,Thomas,Ste’Åphane,Ce’Åcile,Nicolas
Alexander,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,"TheMusicBallProject:Concept,Design,Development,Performance",NIME,Arve,,,,
Charles,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,MobileControlsOn-The-Fly:AnAbstractionforDistributedNIMEs,NIME,Graham,Matt,,,
Michael,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,Many-PersonInstrumentsforComputerMusicPerformance,NIME,Nick,Ge,,,
Matthieu,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,DIRTI---DirtyTangibleInterfaces,NIME,Diemo,Denis,,,
Se’Åbastien,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,SABRe:TheAugmentedBassClarinet,NIME,Jan,,,,
Kevin,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TC-11:AProgrammableMulti-TouchSynthesizerfortheiPad,NIME,,,,,
Dan,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,ConceptTahoe:MicrophoneMidiControl,NIME,,,,,
Diemo,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TheSoundSpaceasMusicalInstrument:PlayingCorpus-BasedConcatenativeSynthesis,NIME,,,,,
Eyal,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,SoundStrand:aTangibleInterfaceforComposingMusicwithLimitedDegreesofFreedom,NIME,,,,,
Greg,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,FurtherDevelopmentsintheElectromagneticallySustainedRhodesPiano,NIME,Matthew,,,,
Stí«le,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,DevelopingtheDanceJockeySystemforMusicalInteractionwiththeXsens{MV}NSuit,NIME,Kristian,Yago,Alexander,,
Benjamin,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,UnsupervisedPlay:MachineLearningToolkitforMax,NIME,Guy,,,,
Benjamin,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,UnsupervisedPlay:MachineLearningToolkitforMax,NIME,Guy,,,,
Jeff,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,TheJD-1:anImplementationofaHybridKeyboard/SequencerControllerforAnalogSynthesizers,NIME,Andrew,,,,
Alistair,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,GraphicScoreGrammarsforEnd-Users,NIME,Alan,Samual,,,
Sidharth,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,LOLbot:MachineMusicianshipinLaptopEnsembles,NIME,Jason,Scott,,,
Greg,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,DIYHybridAnalog/DigitalModularSynthesis,NIME,,,,,
Olivier,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,Exploringaudioandtactilequalitiesofinstrumentalitywithbowedstringsimulations,NIME,Stephen,Jean-Loup,Marcelo,,
Atau,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,ASurveyandThematicAnalysisApproachasInputtotheDesignofMobileMusicGUIs,NIME,Adam,Zack,Koray,,
Jim,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,DevelopmentandEvaluationofaZigFlea-basedWirelessTransceiverBoardforCUI32,NIME,O’_yvind,Dan,Alexander,,
Shawn,2,1,4,1,1,1,"AnnArbor,Michigan",2012,7,Non-invasivesensingandgesturecontrolforpitchedpercussionhyper-instrumentsusingtheKinect,NIME,Michael,Gabrielle,Tiago,Peter,Andrew
Shawn,2,1,1,1,0,0,"AnnArbor,Michigan",2012,4,DirectandsurrogatesensingfortheGyilafricanxylophone,NIME,Tiago,Dan,George,,
Christoph,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,MakingSoundSynthesisAccessibleforChildren,NIME,,,,,
Akito,2,0,0,0,0,0,"AnnArbor,Michigan",2012,1,DrumTop:PlayingwithEverydayObjects,NIME,,,,,
Zacharias,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,TemporalControlIntheEyeHarpGaze-ControlledMusicalInterface,NIME,Rafael,,,,
Gabriel,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,AQuantitativeComparisonofPositionTrackersfortheDevelopmentofaTouch-lessMusicalInterface,NIME,Marcelo,,,,
Johnty,1,1,2,1,0,0,"AnnArbor,Michigan",2012,4,InvestigationofGestureControlledArticulatoryVocalSynthesizerusingaBio-MechanicalMappingLayer,NIME,Nicolas,Sidney,Robert,,
Nathan,1,1,1,0,0,0,"AnnArbor,Michigan",2012,4,massMobile-anAudienceParticipationFramework,NIME,Jason,Stephen,Yan-Ling,,
Red,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,"ANewKeyboard-Based,Sensor-AugmentedInstrumentForLivePerformance",NIME,,,,,
Lonce,0,1,1,1,4,0,"AnnArbor,Michigan",2012,5,Palm-areasensitivitytovibrotactilestimuliabove1~{kHz},NIME,Suranga,Paul,Sim,Elizabeth,
Qi,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,AugmentedPianoPerformanceusingaDepthCamera,NIME,Georg,,,,
Kamer,1,1,4,0,0,0,"AnnArbor,Michigan",2012,3,AnInterfaceforEmotionalExpressioninAudio-Visuals,NIME,Sinan,Elif,,,
Francisco,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,Simpletones:ASystemofCollaborativePhysicalControllersforNovices,NIME,,,,,
Jesse,1,0,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,"NEXUS:CollaborativePerformancefortheMasses,HandlingInstrumentInterfaceDistributionthroughtheWeb",NIME,Yemin,Benjamin,,,
Alessandro,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,3,TowardsGesturalSonicAffordances,NIME,Baptiste,Atau,,,
Anders-Petter,1,4,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,DesigningEmpoweringVocalandTangibleInteraction,NIME,Birgitta,,,,
Maria,3,1,1,1,1,0,"Daejeon,RepublicofKorea",2013,5,MAGE2.0:NewFeaturesanditsApplicationintheDevelopmentofaTalkingGuitar,NIME,Nicolas,Loí¿c,Alexis,Thierry,
Stefano,1,4,4,0,0,0,"Daejeon,RepublicofKorea",2013,3,SonicTennis:arhythmicinteractiongameformobiledevices,NIME,Amalia,Stefania,,,
Alyssa,4,1,1,4,0,0,"Daejeon,RepublicofKorea",2013,4,UsingAudioandHapticFeedbacktoImprovePitchedPercussiveInstrumentPerformanceinHumanoids,NIME,Manu,David,Youngmoo,,
Matan,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,TowardanEmotionallyIntelligentPiano:Real-TimeEmotionDetectionandPerformerFeedbackviaKinestheticSensinginPianoPerformance,NIME,Colby,,,,
Edgar,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,EmbeddedNetworkingandHardware-AcceleratedGraphicswithSatelliteCCRMA,NIME,Spencer,Myles,,,
Florent,1,1,1,1,0,0,"Daejeon,RepublicofKorea",2013,4,Rouages:RevealingtheMechanismsofDigitalMusicalInstrumentstotheAudience,NIME,Mark,Sriram,Martin,,
Daniel,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Coral-aPhysicalandHapticExtensionofaSwarmSimulation,NIME,Se’Åbastien,,,,
Brennon,1,1,1,1,0,0,"Daejeon,RepublicofKorea",2013,4,"LanternField:ExploringParticipatoryDesignofaCommunal,SpatiallyResponsiveInstallation",NIME,Aki,Ivica,Benjamin,,
Danielle,4,4,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,SynchronousDataFlowModelingforDMIs,NIME,Rebecca,,,,
Gregory,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Stompboxes:KickingtheHabit,NIME,Ichiro,,,,
Baptiste,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,MachineLearningofMusicalGestures,NIME,Atau,,,,
Mark,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,SoundCraft:TransducingStarCraft2,NIME,Spencer,Ge,,,
Hongchan,0,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,WAAX:WebAudio{API}eXtension,NIME,Jonathan,,,,
Kameron,2,0,4,1,0,0,"Daejeon,RepublicofKorea",2013,4,Kontrol:HandGestureRecognitionforMusicandDanceInteraction,NIME,Jingyin,Raakhi,Ajay,,
Erfan,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Notesaaz:anewcontrollerandperformanceidiom,NIME,Edwin,,,,
Dimitri,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Netpixl:TowardsaNewParadigmforNetworkedApplicationDevelopment,NIME,Ajay,,,,
Russell,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,AppliedandProposedInstallationswithSilentDiscoHeadphonesforMulti-ElementalCreativeExpression,NIME,,,,,
Marco,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,MuscularInteractions.Combining{EMG}andMMGsensingformusicalpractice,NIME,Baptiste,Atau,,,
Dalia,4,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,ReactiveEnvironmentforNetworkMusicPerformance,NIME,Jeremy,,,,
Steve,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,SonifyingChemicalEvolution,NIME,,,,,
Michael,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,TowardDMIEvaluationUsingCrowd-SourcedTaggingTechniques,NIME,Colby,,,,
Xin,4,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,AirViolin:ABody-centricStyleMusicalInstrument,NIME,Georg,,,,
Yuan-Yi,0,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,BioSync:AnInformedParticipatoryInterfaceforAudienceDynamicsandAudiovisualContentCo-creationusingMobilePPGand{EEG},NIME,Myles,,,,
Stefano,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,ASelf-OrganizingGestureMapforaVoice-ControlledInstrumentInterface,NIME,Lonce,,,,
Sam,2,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,Acorpus-basedmethodforcontrollingguitarfeedback,NIME,Aengus,Andrew,,,
Lionel,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Digitartic:bi-manualgesturalcontrolofarticulationinperformativesingingsynthesis,NIME,Christophe,,,,
Wolfgang,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,AGestureControlInterfaceforaWaveFieldSynthesisSystem,NIME,Malte,,,,
Adrian,1,1,2,0,0,0,"Daejeon,RepublicofKorea",2013,3,``Old''istheNew``New'':aFingerboardCaseStudyinRecrudescenceasaNIMEDevelopmentStrategy,NIME,John,Sam,,,
Adrian,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,AgileInterfaceDevelopmentusingOSCExpressionsandProcessMigration,NIME,John,David,,,
Ohad,1,4,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Cross-modalSoundMappingUsingDeepLearning,NIME,Rebecca,,,,
Anton,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,MultiSensorTrackingforLiveSoundTransformation,NIME,Johannes,Peter,,,
Steven,1,1,1,1,0,0,"Daejeon,RepublicofKorea",2013,4,TowardsanInterfaceforMusicMixingbasedonSmartTangiblesandMultitouch,NIME,Dan,Morten,Jesper,,
Shawn,2,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,GraphicWaveshaping,NIME,,,,,
Mick,1,2,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,NoiseBear:AMalleableWirelessControllerDesignedInParticipationwithDisabledChildren,NIME,Chris,,,,
Tobias,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,FingerPositionandPressureSensingTechniquesforStringandKeyboardInstruments,NIME,Gerhard,,,,
Aristotelis,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,MotionandSynchronizationAnalysisofMusicalEnsembleswiththeKinect,NIME,Tobias,,,,
Takayuki,1,1,4,1,1,0,"Daejeon,RepublicofKorea",2013,5,GeneratinganIntegratedMusicalExpressionwithaBrain--ComputerInterface,NIME,Tomasz,Hiroko,Kazuo,Kiyoshi,
Rob,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,SonifyingGame-SpaceChoreographiesWithUDKOSC,NIME,,,,,
Yoonchang,0,0,1,0,0,0,"Daejeon,RepublicofKorea",2013,4,AMusicalPerformanceEvaluationSystemforBeginnerMusicianbasedonReal-timeScoreFollowing,NIME,Sejun,Kibeom,Kyogu,,
Yoon,4,0,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,DigitiSonus:AdvancedInteractiveFingerprintSonificationUsingVisualFeatureAnalysis,NIME,Byeong-jun,Matthew,,,
Abram,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,"{SW}ARMED:CaptivePortals,MobileDevices,andAudienceParticipationinMulti-UserMusicPerformance",NIME,,,,,
Jordan,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,TowardTheFuturePracticeRoom:EmpoweringMusicalPedagogythroughHyperinstruments,NIME,Ajay,,,,
Dae,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Laptap:LaptopComputerasaMusicalInstrumentusingAudioFeedback,NIME,Woon,,,,
Colin,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,TheThirdRoom:A{3D}VirtualMusicFramework,NIME,Andrew,Ajay,,,
Lode,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,ExpressiveControlofIndirectAugmentedRealityDuringLiveMusicPerformances,NIME,Beat,,,,
Jackie,4,4,1,1,4,0,"Daejeon,RepublicofKorea",2013,5,SoloTouch:ACapacitiveTouchControllerwithLick-basedNoteSelector,NIME,Yi,Mubarak,Samson,Ka,
Leonardo,1,2,1,1,1,0,"Daejeon,RepublicofKorea",2013,5,"AnEasilyRemovable,wirelessOpticalSensingSystem(EROSS)fortheTrumpet",NIME,Shawn,George,Peter,Wyatt,
Alexander,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,Kinectofon:PerformingwithShapesinPlanes,NIME,,,,,
Filipe,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,ADrawing-BasedDigitalMusicInstrument,NIME,Giordano,,,,
David,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,UpdatingtheClassificationsofMobileMusicProjects,NIME,,,,,
Bridget,4,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,MULTI-TOUCHINTERFACESFORPHANTOMSOURCEPOSITIONINGINLIVESOUNDDIFFUSION,NIME,Ajay,,,,
Andrew,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,FluidSimulationasFullBodyAudio-VisualInstrument,NIME,,,,,
Shoken,0,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,AFunction-OrientedInterfaceforMusicEducationandMusicalExpressions:``theSoundWheel'',NIME,,,,,
Ajay,1,1,4,0,0,0,"Daejeon,RepublicofKorea",2013,4,NewInterfacesforTraditionalKoreanMusicandDance,NIME,Dae,Raakhi,Kisoon,,
kazuhiro,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,cuttingrecord-arecordwithout(orwith)prioracousticinformation,NIME,,,,,
Fumitaka,0,0,1,1,0,0,"Daejeon,RepublicofKorea",2013,4,DevelopmentofALearningEnvironmentforPlayingErhubyDiagnosisandAdviceregardingFingerPositiononStrings,NIME,Sojiro,Masato,Hirokazu,,
Taehun,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,ModellingGesturesinMusicPerformancewithStatisticalLatent-StateModels,NIME,Stefan,,,,
Toshihiro,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Providingafeelingofotherremotelearners'presenceinanonlinelearningenvironmentviarealtimesonificationofMoodleaccesslog,NIME,Naotoshi,,,,
Niklas,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,TowardsMappingTimbretoEmotionalAffect,NIME,Georg,,,,
Rebecca,4,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,"{PAM}DIMusicBox:PrimarilyAnalogico-Mechanical,DigitallyIteratedMusicBox",NIME,,,,,
Chi-Hsia,0,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,AudienceExperienceinSoundPerformance,NIME,Till,,,,
Sang,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,LiveCodingTheMobileMusicInstrument,NIME,Georg,,,,
Sang,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,echobo:AudienceParticipationUsingTheMobileMusicInstrument,NIME,Jason,,,,
Qian,4,4,4,1,0,0,"Daejeon,RepublicofKorea",2013,4,CloudBridge:aData-drivenImmersiveAudio-VisualSoftwareInterface,NIME,Yoon,JoAnn,Matthew,,
Kenneth,1,4,1,1,4,1,"Daejeon,RepublicofKorea",2013,6,"MobileDJ:aTangible,MobilePlatformforActiveandCollaborativeMusicListening",NIME,Chi,Michael,Wai,Grace,Stephen
Simon,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,ACompactSpectrum-AssistedHumanBeatboxingReinforcementLearningToolOnSmartphone,NIME,,,,,
Charles,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,PerformingwithaMobileComputerSystemforVibraphone,NIME,,,,,
Ryan,2,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,VOSIS:aMulti-touchImageSonificationInterface,NIME,,,,,
Chad,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,AnInteractive{3D}NetworkMusicSpace,NIME,Nick,,,,
Alex,1,4,4,0,0,0,"Daejeon,RepublicofKorea",2013,3,ParalinguisticMicrophone,NIME,EunJoo,Kia,,,
Andrew,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,PortableMeasurementandMappingofContinuousPianoGesture,NIME,,,,,
Romain,1,1,1,0,0,0,"Daejeon,RepublicofKorea",2013,3,TheBlackBox,NIME,Myles,David,,,
Parag,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,MiningUnlabeledElectronicMusicDatabasesthrough{3D}InteractiveVisualizationofLatentComponentRelationships,NIME,Mick,,,,
Tom,1,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,FeelingforSound:MappingSonicDatatoHapticPerceptions,NIME,,,,,
Jim,1,1,1,2,0,0,"Daejeon,RepublicofKorea",2013,4,DesigningandBuildingExpressiveRoboticGuitars,NIME,James,Ajay,Dale,,
Yoshihito,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,3,POWDERBOX:AnInteractiveDevicewithSensorBasedReplaceableInterfaceForMusicalSession,NIME,Seiichiro,Chuichi,,,
Sangbong,0,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,1,MusicalPoi(mPoi),NIME,,,,,
Reid,1,1,4,0,0,0,"Daejeon,RepublicofKorea",2013,3,TowardsNote-LevelPredictionforNetworkedMusicPerformance,NIME,Adam,Rebecca,,,
Jieun,3,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,LOLOL:LaughOutLoudOnLaptop,NIME,Ge,,,,
Laurel,4,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Near-FieldOpticalReflectiveSensingforBowTracking,NIME,Andrew,,,,
Laurel,4,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,Hand-ControllerforCombinedTactileControlandMotionTracking,NIME,William,,,,
Brett,1,1,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,RainboardandMusix:Buildingdynamicisomorphicinterfaces,NIME,David,,,,
Gibeom,0,0,0,0,0,0,"Daejeon,RepublicofKorea",2013,2,SoundSpray-can-shapedsoundeffectdevice,NIME,Kyogu,,,,
Saebyul,0,1,1,1,0,0,"Daejeon,RepublicofKorea",2013,4,SoundSurfingNetwork(SSN):MobilePhone-basedSoundSpatializationwithAudienceCollaboration,NIME,Seonghoon,Dae,Woon,,
