Name ,Correct Gender,Title,Names
Tuneko,female,Simplicity as complexity - technicalities and aesthetics of Japanese musical instruments and music,"['Simura, Satosi', ' Tukitani, Tuneko', ' Seyama, Toru', ' Yamaguti, Osamu']"
Tychonas,male,Tactile Feedback Tool: approaching the foot pedal problem in live electronic music,"['Michailidis, Tychonas', ' Berweck, Sebastian']"
Tzimeas,None,A GA Tool for Computer Assisted Music Composition,"['Dimitrios, Tzimeas', ' Mangina, Eleni']"
Tzu-En,male,Building a Gamelan from Bricks,"['NGIAO, Tzu-En']"
Unjung,None,Music Structural Analysis via Novelty Shape Detection,"['Nam, Unjung', ' Berger, Jonathan']"
Unknown,None,A BRIDGE FROM NOWHERE (8‰ЫЄ44‰ЫЄ‰ЫЄ),"['Unknown, Unknown']"
Unknown,None,A Knowledge Based System for Recognition and Transcription of XVIth Century Guitar Tablatures,"['Derrien-P\xc3\xa9den, Unknown ']"
Unknown,None,A Microprocessor Based Digital Flute,"['Yunik, Unknown', ' Borys, Unknown', ' Swift, Unknown']"
Unknown,None,A Microprocessor Based Digital Flute,"['Yunik, Unknown', ' Borys, Unknown', ' Swift, Unknown']"
Unknown,None,A Microprocessor Based Digital Flute,"['Yunik, Unknown', ' Borys, Unknown', ' Swift, Unknown']"
Unknown,None,A Microprocessor Based Keyboard Instrument for Microtonal Music,"['Swift, Unknown', ' Yunik, Unknown']"
Unknown,None,A Microprocessor Based Keyboard Instrument for Microtonal Music,"['Swift, Unknown', ' Yunik, Unknown']"
Unknown,None,A New Architecture for a Digital Sound Synthesizer,"['Rubbazzer, Maurizio', ' Santoiemma, Unknown', ' Patella, Unknown']"
Unknown,None,A New Architecture for a Digital Sound Synthesizer,"['Rubbazzer, Maurizio', ' Santoiemma, Unknown', ' Patella, Unknown']"
Unknown,None,A Phase Vocoder Graphical Interface for Timbral Manipulation of Cellular Automata and Fractal Landscape Mappings,"['Katrami, Anna', ' Kirk, Ross', ' Myatt, Unknown']"
Unknown,None,A Touch-Sensitive Input Device,"['Sasaki, Lawrence', ' Fedorkow, Guy', ' Buxton, William', ' Retterath, Unknown', ' Smith, Unknown']"
Unknown,None,A Touch-Sensitive Input Device,"['Sasaki, Lawrence', ' Fedorkow, Guy', ' Buxton, William', ' Retterath, Unknown', ' Smith, Unknown']"
Unknown,None,A User Friendly Synthesizer by Means of a Touch Input Wide LCD Graphic Display,"['Radier, Unknown', ' Deforeit, Unknown', ' Provost, David']"
Unknown,None,A User Friendly Synthesizer by Means of a Touch Input Wide LCD Graphic Display,"['Radier, Unknown', ' Deforeit, Unknown', ' Provost, David']"
Unknown,None,Algorithms for Music Composition by Neural Nets: Improved CBR Paradigms,"['Lewis, Unknown']"
Unknown,None,An Approach to an Artificial Music Expert,"['Katayose, Haruhiro', ' Kato, Hirokazu', ' Imai, Unknown', ' Inokuchi, Seiji']"
Unknown,None,An Introduction to the SSSP Digital Synthesizer,"['Buxton, William', ' Fogels, Unknown', ' Fedorkow, Guy', ' Sasaki, Lawrence', ' Smith, Kenneth C.']"
Unknown,None,Appropriated Musical Instruments: A4 MIDI Tool Box and Carnatic Violin,"['Schiemer, Greg', ' Krishnakumar, Unknown']"
Unknown,None,Computer and Music Software in an Educative-Formative Role in Italy,"['Codeluppi, Unknown', ' Iannuccelli, Unknown']"
Unknown,None,Computer and Music Software in an Educative-Formative Role in Italy,"['Codeluppi, Unknown', ' Iannuccelli, Unknown']"
Unknown,None,Formal Representation of Basic Blocks for Sound Synthesis,"['Santoiemma, Unknown']"
Unknown,None,From Score to Unit Generator: A Hierarchical View of MIDAS,"['Anderson, Tim', ' Hunt, Andy', ' Kirk, Ross', ' Mcgilly, Unknown', ' Orton, Richard', ' Watkinson, Sean']"
Unknown,None,Harmonizing Music as a Discipline in Constraint Logic Programming,"['Tsang, Unknown', ' Aitken, Unknown']"
Unknown,None,Harmonizing Music as a Discipline in Constraint Logic Programming,"['Tsang, Unknown', ' Aitken, Unknown']"
Unknown,None,ILEARN: AN ITUNES AUDIO INDEXING PLUG-IN FOR EDUCATION,"['McAllister, Graham', ' Taylor, Patrick S.', ' Rodgers, Unknown']"
Unknown,None,INTEROPERABILITY AND THE MARSYAS 0.2 RUNTIME,"['Tzanetakis, George', ' Jones, Randy', ' Castillo, Unknown', ' Martins, Luis Gustavo', ' Teixeira, Luis F.', ' Lagrange, Mathieu']"
Unknown,None,"Introduction of Computer Music Studio of Sonology Department, Kunitachi College of Music","['Rai, Takayuki', ' Matsunuma, Unknown', ' Takasaki, Unknown', ' Mokushou, Unknown']"
Unknown,None,"Introduction of Computer Music Studio of Sonology Department, Kunitachi College of Music","['Rai, Takayuki', ' Matsunuma, Unknown', ' Takasaki, Unknown', ' Mokushou, Unknown']"
Unknown,None,"Introduction of Computer Music Studio of Sonology Department, Kunitachi College of Music","['Rai, Takayuki', ' Matsunuma, Unknown', ' Takasaki, Unknown', ' Mokushou, Unknown']"
Unknown,None,Inversion of a Physical Model of a Trumpet,"['H\xc3\xa9lie, Thomas', ' Vergez, Cristophe', ' Levine, Unknown', ' Rodet, Xavier']"
Unknown,None,MARS: RT20M/EDIT20-Development Tools and Graphical User Interface for Sound Generation Board,"['Andrenacci, Paolo', ' Favreau, Emmanuel', ' Larosa, Unknown', ' Prestigiacomo, Angelo', ' Rosati, Claudio', ' Sapir, Silvyane']"
Unknown,None,Music Interpreter in the Kansei Music System,"['Katayose, Haruhiro', ' Takami, Unknown', ' Fukuoka, Unknown', ' Inokuchi, Seiji']"
Unknown,None,Music Interpreter in the Kansei Music System,"['Katayose, Haruhiro', ' Takami, Unknown', ' Fukuoka, Unknown', ' Inokuchi, Seiji']"
Unknown,None,Musician - A Music Processing and Synthesis System,"['Ban, Unknown', ' Makowsky, Johann ']"
Unknown,None,Neuroacoustics: Intergrating The Strengths Of Computer Technology And Human Biology Through Music,"['Unknown, Unknown']"
Unknown,None,Orthogonal Transforms for Sound Synthesis,"['Lake, Unknown', ' Cherubini, Unknown']"
Unknown,None,Orthogonal Transforms for Sound Synthesis,"['Lake, Unknown', ' Cherubini, Unknown']"
Unknown,None,Physical Modeling Simulation of the ancient Greek Elgin Aulo,"['Tsahalinas, Unknown', ' Tzedaki, Katerina', ' Cook, Perry', ' Psaroudakes, Stelios', ' Kamarotos, Dimitros', ' Rikakis, Thanassis']"
Unknown,None,Processes and tools used in the sound design for computer games,"[' Gal, Viviane', ' Le Prado, C\xc3\xa9cile', ' Merland, Unknown', ' Natkin, St\xc3\xa9phane', ' Vega, Liliana']"
Unknown,None,PROD: A Grammar Based Computer Composition System,"['Green, Unknown']"
Unknown,None,Real-time Acoustic Analysis of Polyphonic Music,"['McGee, Unknown', ' Merkley, Paul ']"
Unknown,None,Research on Morphological Similarities in Sound Signals Originated from Instrumental Sounds,"['Angeloni, Unknown', ' Gabrielli, Unknown ', ' Giodani, Unknown', ' Danti, Unknown']"
Unknown,None,Research on Morphological Similarities in Sound Signals Originated from Instrumental Sounds,"['Angeloni, Unknown', ' Gabrielli, Unknown ', ' Giodani, Unknown', ' Danti, Unknown']"
Unknown,None,Research on Morphological Similarities in Sound Signals Originated from Instrumental Sounds,"['Angeloni, Unknown', ' Gabrielli, Unknown ', ' Giodani, Unknown', ' Danti, Unknown']"
Unknown,None,Research on Morphological Similarities in Sound Signals Originated from Instrumental Sounds,"['Angeloni, Unknown', ' Gabrielli, Unknown ', ' Giodani, Unknown', ' Danti, Unknown']"
Unknown,None,Some Advances in the Development of a New Architecture for a Digital Sound Synthesizer,"['Rubbazzer, Maruizio', ' Santoiemma, Unknown', ' Patella, Unknown']"
Unknown,None,Some Advances in the Development of a New Architecture for a Digital Sound Synthesizer,"['Rubbazzer, Maruizio', ' Santoiemma, Unknown', ' Patella, Unknown']"
Unknown,None,SONATE: An analysis/synthesis system of musical sounds based on perceptual data,"['Chaigne, Antoine', ' Troxler, Unknown']"
Unknown,None,Statistical Analysis of Structure of Azerbaijan Folk Songs,"['Gadgiev, Unknown']"
Unknown,None,Studio Report IASM Napoli,"['Turco, Unknown']"
Unknown,None,TELETAU: A Computer Music Permanent Service,"['Nencini, Unknown', ' Grossi, Pietro', ' Bertini, Graiano', ' Camilleri, Unknown', ' Tarabella, Leonello']"
Unknown,None,TELETAU: A Computer Music Permanent Service,"['Nencini, Unknown', ' Grossi, Pietro', ' Bertini, Graiano', ' Camilleri, Unknown', ' Tarabella, Leonello']"
Unknown,None,"The Electronic Music Studio at University College, Cardiff","['Greenhough, Mike', ' Bowler, Ian', ' Morris, Unknown']"
Van,male,Re-coupling: the uBlotar synthesis instrument and the sHowl speaker-feedback controller,"['Stiefel, Van', ' Trueman, Dan', ' Cook, Perry']"
Vanissa,female,Audio Collage as an Instrument for Musical Expression: Combining Freehand and Tangible Controllers,"['Law, Vanissa', ' Paine, Garth']"
Vit,male,VIRTUAL AUDIO REPRODUCTION ENGINE FOR SPATIAL ENVIRONMENTS,"['Musil, Thomas', ' Zm\xc3\xb6lnig, Johannes M.', ' Zouhar, Vit', ' H\xc3\xb6ldrich, Robert']"
Wai-Yin,None,A System for the Musical Investigation and Expression of Levels of Self-Similarity in an Arbitrary Data Stream,"['Rossiter, David', ' Ng, Wai-Yin']"
Wei,None,OWT: A REAL-TIME OPTIMAL TUNING APPLICATION,"['Pan, Wei', ' Johnson, Micah K.', ' Polansky, Larry', ' Rockmore, Daniel', ' Repetto, Douglas']"
Wei-Gang,None,A Research of Automatic Composition and Singing Voice Synthesis System for Taiwanese Popular Songs,"['Huang, Chih-Fang', ' Hong, Wei-Gang', ' Li, Min\xe2\x80\x93Hsuan']"
Wen,None,Systematic And Quantative Electro-Acoustic Music Analysis (Sqema),"['Park, Tae Hong', ' Hyman, David', ' Leonard, Peter', ' Wu, Wen']"
Wu,None,Computer Aided Composition in Chinese Studio,"['Jian, Wu']"
Wuan-chin,female,A Performer's Musicological Research in Performing Interactive Computer Music ‰ЫХ The performance of Jean-Claude Risset: Duet for One Pianist‰ЫХEight Sketches for MIDI Piano and Computer (Max program) (1989),"['Li, Wuan-chin']"
Xhang,None,ESATM: An Experimental System For Analyzing The Tonality of Melodies,"['Yin, Feng', ' Xiang, Xhang']"
Xiang-yang,None,A New Efficient Approach to Query by Humming,"['Fu, Leon', ' Xue, Xiang-yang']"
Xiangyang,None,Musical Genre Classification by Instrumental Features,"['Zhu, Jiajun', ' Xue, Xiangyang', ' Lu, Hong']"
Xiao,female,A Factored Language Model of Quantized Pitch and Duration,"['Li, Xiao', ' Ji, Gang', ' Bilmes, Jeff']"
Xiao,female,A Study on Cross-cultural and Cross-dataset Generalizability of Music Mood Regression Models,"['Hu, Xiao', ' Yang, Yi-Hsuan']"
Xiaobo,None,WAVETABLE INTERPOLATION OF MULTIPLE INSTRUMENT TONES,"['Mohr, Jonathan', ' Li, Xiaobo']"
Xiaoshu,None,Sinusoidal and Residual Decomposition and Residual Modeling of Musical Tones Using the QUASAR Signal Model,"['Ding, Yinong', ' Qian, Xiaoshu']"
Yan,None,Mirror Mind: New Possibilities for Overall Interactive Design in New Music-Media Theatre,"['Qin, Yi', ' Fang, Da-Lei', ' Xu, Zhi-Bo', ' Da, Yan']"
Yasunori,None,A Multi-modal Conducting Simulator,"['Usa, Satoshi', ' Mochida, Yasunori']"
Yasunori,None,The Musical Session System with the Visual Interface,"['Yoshida, Yuichi', ' Yamagishi, Yasunori', ' Kanamori, Kazuki', ' Saiwaki, Naoki', ' Nishida, Shogo']"
Ye,male,Audio Signal Representation and Processing in Time-Frequency Domain,"['Wang, Ye', ' Valermo, Mikka']"
Yee,None,A Language for Composition,"['Hitt, Dan', ' On Lo, Yee']"
Yee-On,None,Techniques of Timbral Interpolation,"['Lo, Yee-On']"
YeeOn,None,Analysis of Percussion for Timbre Measurement and Synthesis,"['Lo, YeeOn', ' Hitt, Dan']"
Yi,female,Mirror Mind: New Possibilities for Overall Interactive Design in New Music-Media Theatre,"['Qin, Yi', ' Fang, Da-Lei', ' Xu, Zhi-Bo', ' Da, Yan']"
Yi,female,REAL-TIME AUDIO SYNTHESIS IN A WIRELESS INTERACTIVE SENSOR PLATFORM,"['Fang, Dalei', ' Qin, Yi', ' Chen, Qiangbin', ' Lu, Jialiang']"
Yi-Hsuan,male,A Study on Cross-cultural and Cross-dataset Generalizability of Music Mood Regression Models,"['Hu, Xiao', ' Yang, Yi-Hsuan']"
Yi-Hsuan,male,Power-Scaled Spectral Flux and Peak-Valley Group-Delay Methods for Robust Musical Onset Detection,"['Su, Li', ' Yang, Yi-Hsuan']"
Yi-Hsuan,male,Resolving Octave Ambiguities: A Cross-dataset Investigation,"['Su, Li', ' Yu, Li-Fan', ' Yang, Yi-Hsuan', ' Lai, Hsin-Yu']"
Yi-Tso,None,THE METHODOLOGY AND RESEARCH OF THE INTERACTIVE INTERMEDIA ART USING THE GYROSCOPE SENSOR FOR SOUND AND VISION,"['Chen, Yi-Tso', ' Huang, Chih-Fang']"
Yki,None,Stochastic Estimation of Bsf,"['Ilom\xc3\xb4ki, Tuukka', ' Kortesniemi, Yki']"
Yoichiro,None,Machine Listening for Autonomous Musical Performance Systems,"['Suzuki, Kenji', ' Taki, Yoichiro', ' Konogaya, Hisaki', ' Hartono, Pitoyo', ' Hashimoto, Shuji']"
Yoichiro,None,Real-time Initiative Exchange Algorithm for Interactive Music System,"['Taki, Yoichiro', ' Suzuki, Kenji', ' Hashimoto, Shuji']"
Yoshinari,male,A PIANO LEARNING SUPPORT SYSTEM CONSIDERING MOTIVATION,"['Fukuya, Yuto', ' Takegawa, Yoshinari', ' Yanagi, Hidekatsu']"
Yoshinari,male,A PIANO LEARNING SUPPORT SYSTEM CONSIDERING RHYTHM,"['Takegawa, Yoshinari', ' Terada, Tsutomu', ' Tsukamoto, Masahiko']"
Yoshinari,male,A SYSTEM FOR MEMORIZING SONGS BY PRESENTING MUSICAL STRUCTURES BASED ON PHRASE SIMILARITY,"['Ito, Yuma', ' Takegawa, Yoshinari', ' Terada, Tsutomu', ' Tsukamoto, Masahiko']"
Yoshinari,male,Adaptive Pitch Compensation of Singing and Its Application,"['Sasahira, Yoshinari', ' Hashimoto, Shuji']"
Yoshinari,male,Design and Implementation of a Piano Practice Support System using a Real-Time Fingering Recognition Technique,"['Takegawa, Yoshinari', ' Tsukamoto, Masahiko', ' Terada, Tsutomu']"
Yoshinari,male,Design and Implementation of a Real-Time Fingering Detection System for Piano Performance,"['Takegawa, Yoshinari', ' Terada, Tsutomu', ' Nishio, Shojiro']"
Yoshinari,None,Voice Pitch Changing by Linear Predictive Coding Method to Keep the Singer‰ЫЄs Personal Timbre,"['Sasahira, Yoshinari', ' Hashimoto, Shuji']"
Yoshitada,None,CONSTRUCTION OF AN ELECTRONIC TIMBRE DICTIONARY IN C++ FOR MULTIPLE PLATFORMS,"['Osaka, Naotoshi', ' Tsuda, Hiromichi', ' Yamada, Yoshitada']"
Yota,male,"DIPS5 FOR MAX: Digital Image Processing with Sound, version 5","['Rai, Takayuki', ' Matsuda, Shu', ' Morimoto, Yota', ' Takahashi, Keitaro', ' Fukuda, Takyuto']"
Yota,male,INTRODUCTION OF DIPS3 (VERSION 2) FOR MAX/MSP,"['Rai, Takayuki', ' Miyama, Chikashi', ' Matsuda, Shu', ' Hamano, Takayuki', ' Fukuda, Takuto', ' Morimoto, Yota']"
Youichi,None,A graphical user interface for MIDI Signal Generation and sound synthesis,"['Horry, Youichi']"
Yu,None,Computer Music in China,"['Ying, Yu']"
Yu,None,"Computer Music in Shenzhen, P. R. China","['Ying, Yu']"
Yu,None,GDS (Global Delayed Session) Music ‰ЫХ new improvisational music with network latency,"['Nagashima, Yoichi', ' Hara, Takahiro', ' Kimura, Toshihiro', ' Nishibori, Yu']"
Yu-Chung,male,Light Sensor Piano,"['Huang, Ping-Jui', ' Tseng, Yu-Chung']"
Yu-Chung,male,SURRSOUND,"['Tsai, Kun-Ting', ' Liu, Che-Wei', ' Tseng, Yu-Chung']"
Yu-kwong,None,ArmKeyBoard: A Mobile Keyboard Instrument Based on Chord-scale System and Tonal Hierarchy,"['Deng, Jun-qi', ' Chi Moon Lau, Francis', ' Kwok, Yu-kwong']"
Yuan-Yi,male,Organic Oscillator: Experiments using Natural Oscillation Sources from Audiences,"['Fan, Yuan-Yi']"
Yue,None,A Robust Border Detection Algorithm with Application to Medieval Music Manuscripts,"['Ouyang, Yue', ' Burgoyne, John Ashley', ' Pugin, Laurent', ' Fujinaga, Ichiro']"
Yuezhang,None,An Online Interactive Course on Computer Music,"['Dannenberg, Roger B.', ' Stiles, Jesse', ' Li, Yuezhang', ' Zhang, Qiao']"
Yungpeng,None,SEMI-SUPERVISED CLASSIFICATION OF MUSICAL GENRE USING MULTI-VIEW FEATURES,"['Xu, Yungpeng', ' Zang, Changshui', ' Yang, Jing']"
Yupeng,None,Orchestral Accompaniment for a Reproducing Piano,"['Raphael, Christopher', ' Gu, Yupeng']"
Yuri,male,Infrared vs. Ultrasonic Finger Detection on a Virtual Piano Keyboard,"['De Pra, Yuri', ' Fontana, Federico', ' Tao, Linmi']"
Yuri,None,Musical Informatics: Curriculum or a New Area of Musicology?,"['Bekhtin, Yuri']"
Yyes,male,"The CHANT Project: Modelization and Production, an Environment for Composers Including the FORMES Language for Describing and Controlling Sound and Musical Processes","['Rodet, Xavier', ' Barriere, Jean-Baptiste', ' Cointe, Pierre', ' Potard, Yyes']"
Zeyu,male,FORMAL SEMANTICS FOR MUSIC NOTATION CONTROL FLOW,"['Jin, Zeyu', ' Dannenberg, Roger']"
Zhi-Bo,male,Mirror Mind: New Possibilities for Overall Interactive Design in New Music-Media Theatre,"['Qin, Yi', ' Fang, Da-Lei', ' Xu, Zhi-Bo', ' Da, Yan']"
Zhiyao,male,EXCITATION SIGNAL EXTRACTION FOR GUITAR TONES,"['Lee, Nelson', ' Duan, Zhiyao', ' Smith III, Julius O.']"
Zhiye,male,FEATURE MODULATION SYNTHESIS (FMS),"['Park, Tae Hong', ' Biguenet, Jonathan', ' Li, Zhiye', ' Richardson, Conner', ' Scharr, Travis']"
Zhiye,male,NOT JUST MORE FMS: TAKING IT TO THE NEXT LEVEL,"['Park, Tae Hong', ' Li, Zhiye', ' Biguenet, Jonathan']"
Zhiye,male,Not Just Prettier: FMS Marches On,"['Park, Tae Hong', ' Li, Zhiye']"
Kyung,male,110 The Effect of DJs’ Social Network on Music Popularity,"['Hyeongseok Wi', ' Kyung Hoon Hyun', ' Jongpil Lee', ' Wonjae Lee']"
Morgan,male,71 Honeybadger and LR.step: A Versitile Drum Sequencer DMI,['Morgan Jenks']
Lee,male,149 Granular Wall: approaches to sonifying fluid motion,"['Jonathon Kirk', ' Lee Weisert']"
Andrea,female,159 Computer-Based Tutoring for Conducting Students,"['Andrea Salgian', ' David Vickerman']"
Tae,male,234 The Sound Analysis Toolbox (SATB),"['Tae Hong Park', ' Sumanth Srinivasan']"
Jaime,male,241 short overview of parametric loudspeakers array technology and its implications in spatialization in electronic music,['Jaime Reis']
Jean,male,369 A supervised approach for rhythm transcription based on tree series enumeration,"['Adrien Ycart', ' Florent Jacquemard', ' Jean Bresson', ' S\xc5\x82awek Staworko']"
Andrea,male,589 Recreating Gérard Grisey’s Vortex Temporum with cage,"['Daniele Ghisi', ' Andrea Agostini', ' Eric Maestri']"
Chung,male,411 The Effects of MP3 Compression on Emotional Characteristics,"['Ronald Mo', ' Ga Lam Choi', ' Chung Lee', ' Andrew Horner']"
Grady,male,430 AIIS: An Intelligent Improvisational System,"['Steven Leffue', ' Grady Kestler']"
Arshia,male,478 Embedding native audio-processing in a score following system with almost sample accuracy,"['Pierre Donat-Bouillud', ' Jean-Louis Giavitto', ' Arshia Cont', ' Nicolas Schmidt', ' Yann Orlarey']"
Zhang,None,492 O2: Rethinking Open Sound Control,"['Roger B. Dannenberg', ' Zhang Chi']"
Alo,male,551 Spectrorhythmic evolutions: towards semantically enhanced algorave systems,['Alo Allik']
Li,None,562 Music Poet:A Performance-Driven Composing System,"['Li Rongfeng', ' Zhang Xinyun', ' Bi Minghui']"
Zhang,female,562 Music Poet:A Performance-Driven Composing System,"['Li Rongfeng', ' Zhang Xinyun', ' Bi Minghui']"
Yinrui,None,"16 General Characteristics Analysis of Chinese Folk Songs based on Layered
Stabilities Detection(LSD) Audio Segmentation Algorithm","['Juan Li', ' Yinrui Wang', ' Xinyu Yang']"
Diemo,male,140 Introducing CatOracle: Corpus-based concatenative improvisation with the Audio Oracle algorithm,"['Aaron Einbond', ' Diemo Schwarz', ' Riccardo Borghesi', ' Norbert Schnell']"
Jeyong,male,585 The Paradox of Random Order,"['Jeyong Jung', ' Peter Pabon', ' Graham Flett']"
Hyeongseok,None,110 The Effect of DJs’ Social Network on Music Popularity,"['Hyeongseok Wi', ' Kyung Hoon Hyun', ' Jongpil Lee', ' Wonjae Lee']"
Wonjae,male,110 The Effect of DJs’ Social Network on Music Popularity,"['Hyeongseok Wi', ' Kyung Hoon Hyun', ' Jongpil Lee', ' Wonjae Lee']"
Matías,male,186 Opensemble: A collaborative ensemble of open source music,"['Mat\xc3\xadas Zabalj\xc3\xa1uregui', ' Diego Dorado']"
Bejamin,None,206 Musical Style Modification as an Optimization Problem,"['Frank Zalkow', ' Stephan Brand', ' Bejamin Graf']"
Se-Lien,female,258 Computer Music Studio and Sonic Lab at Anton Bruckner University Studio Report,"['Andreas Weixler', ' Se-Lien Chuang']"
Jan-Torsten,male,302 MusicBox: creating a musical space with mobile devices,['Jan-Torsten Milde']
Chikashi,male,312 Zirkonium 3.1 - a toolkit for spatial composition and performance,"['Chikashi Miyama', ' G\xc3\xb6tz Dipper', ' Ludger Brummer']"
Ludger,male,312 Zirkonium 3.1 - a toolkit for spatial composition and performance,"['Chikashi Miyama', ' G\xc3\xb6tz Dipper', ' Ludger Brummer']"
Hsin-Ming,male,357 Algorithmic Composition Parameter as Intercultural and Cross-level MIR Feature: The Susceptibility of Melodic Pitch Contour,"['Hsin-Ming Lin', ' Shlomo Dubnov']"
Jean-Michael,male,377 Graphical Temporal Structured Programming for Interactive Music,"['Jean-Michael Celerier', ' Myriam Desainte-Catherine', ' Jean-Michel Couturier']"
Chuck-jee,male,401 The Emotional Characteristics of Mallet Percussion Instruments with Different Pitches  and Mallet Hardness,"['Chuck-jee Chau', ' Andrew Horner']"
Chuck-jee,male,405 The Effects of Pitch and Dynamics on the Emotional Characteristics of Bowed String Instruments,"['Samuel J. M. Gilburt', ' Chuck-jee Chau', ' Andrew Horner']"
Sever,male,417 Composition as an Evolving Entity,['Sever Tipei']
Kyungho,male,485 A Literature Review of Interactive Conducting Systems: 1970-2015,"['Kyungho Lee', ' Michael J. Junokas', ' Guy E. Garnett']"
Genki,None,501 Improvements of iSuperColliderKit and its Applications,"['Akinori Ito', ' Kengo Watanabe', ' Genki Kuroda', ' Ken\xe2\x80\x99ichiro Ito']"
Ken’ichiro,male,501 Improvements of iSuperColliderKit and its Applications,"['Akinori Ito', ' Kengo Watanabe', ' Genki Kuroda', ' Ken\xe2\x80\x99ichiro Ito']"
Diemo,male,514 Effects of Test Duration in Subjective Listening Tests,"['Diemo Schwarz', ' Guillaume Lemaitre', ' Mitsuko Aramaki', ' Richard Kronland-Martinet']"
Luwei,male,547 AVA: A Graphical User Interface For Automatic Vibrato and Portamento Detection and  Analysis,"['Luwei Yang', ' Khalid Z. Rajab', ' Elaine Chew']"
Artemi,female,572 From live to interactive electronics. Symbiosis: a study on sonic human-computer synergy.,['Artemi - Maria Gioti']
Nora-Louise,female,597 Composing in Bohlen-Pierce and Carlos alpha scales for solo clarinet,"['Todd Harrop', ' Nora-Louise Muller']"
Yinrui,None,General Characteristics Analysis of Chinese Folk Songs based on Layered Stabilities Detection(LSD) Audio Segmentation Algorithm,"['Juan Li lijuan', ' Yinrui Wang Xi\xe2\x80\x99an Jiaotong', ' Xinyu Yang']"
Vanissa,female,Design Considerations of HKBU’s Laboratory for Immersive Arts and Technology: a Studio Report,"['Christopher Keyes', ' Christopher Coleman', ' Vanissa Law Wing Lun']"
